Subject,SubjectID,Condition,trial_day,trial_time,trial_condition,experiment_day,days_past,day_no,RT,condition_time_box,Response,Total Number of Names,Unique Within Day,Unique Overall,Specific Description,Vague Description,Vague.Unique.Overall,Vague.Unique.Day,Specific.Unique.Overall,Specific.Unique.Day,Plural Exists,Only Number Exists
2077,hyun7fopx5,FOR,Saturday,evening,forward,Saturday,0,3,4488.7,Evening (after 6 pm),n/a,0,0,0,0,0,0,0,0,0,,
2078,kp1uu9cbfj,FOR,Tuesday,morning,forward,Friday,3,0,89502.3,Morning (until noon),"Belen (roommate) , One girl in Kin 104 class, Cesar and Soumil for lunch",8,8,8,6,2,2,2,6,6,,
2078,kp1uu9cbfj,FOR,Tuesday,midday,forward,Friday,3,0,41825.1,Midday (noon - 6 pm),"4 people in psych class group , 1 person who I sat by in Calc lecture , Peter (dinner)",6,6,6,1,5,5,5,1,1,,
2078,kp1uu9cbfj,FOR,Tuesday,evening,forward,Friday,3,0,9891.3,Evening (after 6 pm),Belen,1,0,0,1,0,0,0,0,0,,
2078,kp1uu9cbfj,FOR,Wednesday,morning,forward,Friday,2,1,31227.5,Morning (until noon),"Amylda, Meridith, Michael, Jay, Sean (Calc group)",5,5,5,5,0,0,0,5,5,,
2078,kp1uu9cbfj,FOR,Wednesday,midday,forward,Friday,2,1,7526.4,Midday (noon - 6 pm),Belen,1,1,0,1,0,0,0,0,1,,
2078,kp1uu9cbfj,FOR,Wednesday,evening,forward,Friday,2,1,4016.6,Evening (after 6 pm),Belen,1,0,0,1,0,0,0,0,0,,
2078,kp1uu9cbfj,FOR,Thursday,morning,forward,Friday,1,2,40944.5,Morning (until noon),"Girl in kin 104 class, Belen",2,2,2,1,1,1,1,1,1,,
2078,kp1uu9cbfj,FOR,Thursday,midday,forward,Friday,1,2,26790.2,Midday (noon - 6 pm),"Psych group, calc lecture 1 person, Belen",6,5,5,1,5,5,5,0,0,,
2078,kp1uu9cbfj,FOR,Thursday,evening,forward,Friday,1,2,5107.9,Evening (after 6 pm),No one,0,0,0,0,0,0,0,0,0,,
2078,kp1uu9cbfj,FOR,Friday,morning,forward,Friday,0,3,38654,Morning (until noon),"Amylda, Michael, Meridith, Sean, Jay (Calc), Aidan , Belen",7,7,4,7,0,0,0,4,7,,
2078,kp1uu9cbfj,FOR,Friday,midday,forward,Friday,0,3,10113.5,Midday (noon - 6 pm),Aidan,1,1,1,1,0,0,0,1,1,,
2078,kp1uu9cbfj,FOR,Friday,evening,forward,Friday,0,3,8562.9,Evening (after 6 pm),"Aidan, Belen",2,0,0,2,0,0,0,0,0,,
2079,mu24kztx37,FR,FR,FR,FR,Thursday,0,0,127700.3,FR,"Sharanya (my roommate), Neel (roommate's friend), Sneha (lives in the corridor), Diksha (lives in the corridor), Chloe (lives in the corridor), Sydney (lives in the corridor), Person I sat next to in math class, Group of 3 people I sat with during math discussion, Person I sat next to during stats class, People in front of and back of me in the line at the dining hall , Ira (roommate's friend), Viren (roommate's friend), Ruby (had dinner with two days ago)}",12,,12,8,4,4,4,8,8,,
2080,qz4acoynsn,FOR,Friday,morning,forward,Monday,3,0,64248.3,Morning (until noon),"Lupita, Caridad",5,5,5,5,0,0,0,5,5,,
2080,qz4acoynsn,FOR,Friday,midday,forward,Monday,3,0,17038,Midday (noon - 6 pm),"Lupita, Caridad",4,3,3,2,2,2,2,1,1,,
2080,qz4acoynsn,FOR,Friday,evening,forward,Monday,3,0,13531.1,Evening (after 6 pm),"Lupita, Caridad, Emily",3,1,1,3,0,0,0,1,1,,
2080,qz4acoynsn,FOR,Saturday,morning,forward,Monday,2,1,19603,Morning (until noon),"Emily, Caridad, Lupita",3,3,0,3,0,0,0,0,3,,
2080,qz4acoynsn,FOR,Saturday,midday,forward,Monday,2,1,6789.9,Midday (noon - 6 pm),"Caridad, Lupita",2,2,1,2,0,0,0,1,2,,
2080,qz4acoynsn,FOR,Saturday,evening,forward,Monday,2,1,7117.3,Evening (after 6 pm),"Caridad, Lupita",3,1,0,3,0,0,0,0,1,,
2080,qz4acoynsn,FOR,Sunday,morning,forward,Monday,1,2,13944,Morning (until noon),"Lupita, Caridad, Emily",3,3,0,3,0,0,0,0,3,,
2080,qz4acoynsn,FOR,Sunday,midday,forward,Monday,1,2,24987.4,Midday (noon - 6 pm),"Lupita, Caridad, Emily, uber driver",4,1,1,3,1,1,1,0,0,,
2080,qz4acoynsn,FOR,Sunday,evening,forward,Monday,1,2,10397.6,Evening (after 6 pm),"Lupita, Caridad, Emily",3,0,0,3,0,0,0,0,0,,
2080,qz4acoynsn,FOR,Monday,morning,forward,Monday,0,3,7181.3,Morning (until noon),"Lupita, Caridad",2,2,2,2,0,0,0,2,2,,
2080,qz4acoynsn,FOR,Monday,midday,forward,Monday,0,3,5109.4,Midday (noon - 6 pm),Lupita,1,0,0,1,0,0,0,0,0,,
2080,qz4acoynsn,FOR,Monday,evening,forward,Monday,0,3,6542.8,Evening (after 6 pm),noone,0,0,0,0,0,0,0,0,0,,
2081,r44uqqchzo,FR,FR,FR,FR,Saturday,0,0,108720,FR,"sophie, katie, jennifer, howard, ling lee chong, slauch , discussion group members (3), kenzie, worker at dining hall, worker at convenience store, zhang ",13,,13,11,2,2,2,11,11,,
2082,r76z18bzhx,BAR,Saturday,evening,backward,Saturday,0,0,54857.6,Evening (after 6 pm),"Kathryn, Rosalind, Ivy",5,5,5,5,0,0,0,5,5,,
2082,r76z18bzhx,BAR,Saturday,midday,backward,Saturday,0,0,135043.3,Midday (noon - 6 pm),"Jack, Loretta, Tony, Brian, Vincent, Charles, Raymond, Rachel",8,4,4,8,0,0,0,4,4,,
2082,r76z18bzhx,BAR,Saturday,morning,backward,Saturday,0,0,9579.6,Morning (until noon),Lily,1,1,1,1,0,0,0,1,1,,
2082,r76z18bzhx,BAR,Friday,evening,backward,Saturday,1,1,22796.4,Evening (after 6 pm),"Kathryn , Rosalind, Ivy",3,3,2,3,0,0,0,2,3,,
2082,r76z18bzhx,BAR,Friday,midday,backward,Saturday,1,1,230012.9,Midday (noon - 6 pm),"Kelly, Addison, Rosalind, Kathryn, Ivy, Lily",6,3,2,6,0,0,0,2,3,,
2082,r76z18bzhx,BAR,Friday,morning,backward,Saturday,1,1,9951.8,Morning (until noon),Lily,1,0,0,1,0,0,0,0,0,,
2082,r76z18bzhx,BAR,Thursday,evening,backward,Saturday,2,2,73102.9,Evening (after 6 pm),"Lily, Rosalind",2,2,1,2,0,0,0,1,2,,
2082,r76z18bzhx,BAR,Thursday,midday,backward,Saturday,2,2,4871.4,Midday (noon - 6 pm),Lily,1,0,0,1,0,0,0,0,0,,
2082,r76z18bzhx,BAR,Thursday,morning,backward,Saturday,2,2,6010.2,Morning (until noon),Lily,1,0,0,1,0,0,0,0,0,,
2082,r76z18bzhx,BAR,Wednesday,evening,backward,Saturday,3,3,5545.7,Evening (after 6 pm),Lily,1,1,0,1,0,0,0,0,1,,
2082,r76z18bzhx,BAR,Wednesday,midday,backward,Saturday,3,3,8564.2,Midday (noon - 6 pm),Lily,1,0,0,1,0,0,0,0,0,,
2082,r76z18bzhx,BAR,Wednesday,morning,backward,Saturday,3,3,6266.7,Morning (until noon),Lily,1,0,0,1,0,0,0,0,0,,
2083,rcqtr4ktvl,FR,FR,FR,FR,Monday,0,0,260097.9,FR,"Sam, Sam, Sam, Pat, Jimmy, Jack, Nicholas, Simon, Ron, Emily, Sonia, Katie, Gabby, Michael, Lydia, Evelyn, Ellie, Candy, 4 girls in my Psychology 100 class",22,,22,18,4,4,4,18,18,,
2084,rd7st4orx4,FOR,Thursday,morning,forward,Sunday,3,0,30453.8,Morning (until noon),"Ashli, , The gym staff",12,12,12,2,10,10,10,2,2,y,
2084,rd7st4orx4,FOR,Thursday,midday,forward,Sunday,3,0,16759.2,Midday (noon - 6 pm),Nobody,0,0,0,0,0,0,0,0,0,,
2084,rd7st4orx4,FOR,Thursday,evening,forward,Sunday,3,0,7447.5,Evening (after 6 pm),Nobody,6,6,6,6,0,0,0,6,6,,
2084,rd7st4orx4,FOR,Friday,morning,forward,Sunday,2,1,14368,Morning (until noon),The gym staff,2,2,0,0,2,0,2,0,0,y,
2084,rd7st4orx4,FOR,Friday,midday,forward,Sunday,2,1,4026.3,Midday (noon - 6 pm),nobody,1,1,1,0,0,0,0,1,1,,
2084,rd7st4orx4,FOR,Friday,evening,forward,Sunday,2,1,5260.9,Evening (after 6 pm),nobody,7,4,3,5,2,0,0,3,4,,
2084,rd7st4orx4,FOR,Saturday,morning,forward,Sunday,1,2,14327.4,Morning (until noon),Ashli,4,4,0,1,0,0,0,0,4,,
2084,rd7st4orx4,FOR,Saturday,midday,forward,Sunday,1,2,7910.5,Midday (noon - 6 pm),"My boss, , Co worker",2,2,2,2,0,0,0,2,2,,
2084,rd7st4orx4,FOR,Saturday,evening,forward,Sunday,1,2,14282.9,Evening (after 6 pm),"Shakira, , Potbelly staff",3,3,3,1,2,2,2,1,1,y,
2084,rd7st4orx4,FOR,Sunday,morning,forward,Sunday,0,3,20171.7,Morning (until noon),"Gym staff, PAR staff, Ashli",4,4,2,1,4,2,4,0,0,y,
2084,rd7st4orx4,FOR,Sunday,midday,forward,Sunday,0,3,5473,Midday (noon - 6 pm),Nobody,0,0,0,0,0,0,0,0,0,,
2084,rd7st4orx4,FOR,Sunday,evening,forward,Sunday,0,3,5308.7,Evening (after 6 pm),Nobody,0,0,0,0,0,0,0,0,0,,
2085,rxz4wstufd,FR,FR,FR,FR,Wednesday,0,0,109226.1,FR,"Max, Alice, Toby, Deanna, Eliana, Archi, Michelle, Gianna, Alex, Danie",10,,10,10,0,0,0,10,10,,
2086,uqytz46vr1,BAR,Wednesday,evening,backward,Wednesday,0,0,112874.4,Evening (after 6 pm),"Haley, Sydney, Courtney, Shriyal, Nidhi, Alisha, The girl in Courtney's room, The girl in the bathroom , Jackie, The male RA, the female RA",11,11,11,7,4,4,4,7,7,,
2086,uqytz46vr1,BAR,Wednesday,midday,backward,Wednesday,0,0,28244.2,Midday (noon - 6 pm),XX,3,3,3,0,3,3,3,0,0,,
2086,uqytz46vr1,BAR,Wednesday,morning,backward,Wednesday,0,0,4635.8,Morning (until noon),XX,0,0,0,0,0,0,0,0,0,,
2086,uqytz46vr1,BAR,Tuesday,evening,backward,Wednesday,1,1,67619.6,Evening (after 6 pm),"Haley, Sydney, Alisha, Beni, Jakub, Jackson, Miranda, The guy behind me in line at the dining hall, Shriyal, Courtney",10,10,5,9,1,0,1,5,9,,
2086,uqytz46vr1,BAR,Tuesday,midday,backward,Wednesday,1,1,4054.4,Midday (noon - 6 pm),XX,0,0,0,0,0,0,0,0,0,,
2086,uqytz46vr1,BAR,Tuesday,morning,backward,Wednesday,1,1,3319.2,Morning (until noon),XX,0,0,0,0,0,0,0,0,0,,
2086,uqytz46vr1,BAR,Monday,evening,backward,Wednesday,2,2,66815.4,Evening (after 6 pm),"Haley, Alisha, Sydney, Shriyal, Courtney",5,5,2,5,0,0,0,2,5,,
2086,uqytz46vr1,BAR,Monday,midday,backward,Wednesday,2,2,28632.9,Midday (noon - 6 pm),Aidan,1,1,1,1,0,0,0,1,1,,
2086,uqytz46vr1,BAR,Monday,morning,backward,Wednesday,2,2,12364.5,Morning (until noon),"The guy sitting behind me in Biostats, The girl near me at 57",2,2,2,0,2,2,2,0,0,,
2086,uqytz46vr1,BAR,Sunday,evening,backward,Wednesday,3,3,28925,Evening (after 6 pm),"Alisha, Shriyal, Courtney",3,3,0,3,0,0,0,0,3,,
2086,uqytz46vr1,BAR,Sunday,midday,backward,Wednesday,3,3,7436.9,Midday (noon - 6 pm),"Erica, Jackie, Nidhi",3,3,2,3,0,0,0,2,3,,
2086,uqytz46vr1,BAR,Sunday,morning,backward,Wednesday,3,3,3732.3,Morning (until noon),XX,0,0,0,0,0,0,0,0,0,,
2087,w6ja9f0s0f,FOR,Thursday,morning,forward,Sunday,3,0,178131.3,Morning (until noon),"Marley Neamand , Sara Roberts, Mia Mangialardi, 20 or so classmates in lab, 70 or so classmates in lecture , TA in lecture, TA in lab, Workers in coffee shop , people in the elevator (about 5)",112,112,112,5,97,97,97,15,15,y,
2087,w6ja9f0s0f,FOR,Thursday,midday,forward,Sunday,3,0,63075.1,Midday (noon - 6 pm),"Marley Neamand , Sara Roberts, Mia Mangialardi, People in the elevator (about 3)",6,6,6,3,3,3,3,3,3,,
2087,w6ja9f0s0f,FOR,Thursday,evening,forward,Sunday,3,0,14656.8,Evening (after 6 pm),"Marley Neamand , Sara Roberts, Mia Mangialardi",3,2,2,3,0,0,0,2,2,,
2087,w6ja9f0s0f,FOR,Friday,morning,forward,Sunday,2,1,50875.1,Morning (until noon),"Marley Neamand , Sara Roberts, Mia Mangialardi, 70 or so classmates in lecture , TA in lecture, People in the elevator (about 5)",79,79,32,4,75,28,75,4,4,,
2087,w6ja9f0s0f,FOR,Friday,midday,forward,Sunday,2,1,40959.3,Midday (noon - 6 pm),"Marley Neamand , Sara Roberts, Mia Mangialardi, People in the elevator (1)",4,1,1,3,1,0,0,1,1,,
2087,w6ja9f0s0f,FOR,Friday,evening,forward,Sunday,2,1,12113.7,Evening (after 6 pm),"Marley Neamand , Sara Roberts, Mia Mangialardi",3,0,0,3,0,0,0,0,0,,
2087,w6ja9f0s0f,FOR,Saturday,morning,forward,Sunday,1,2,12423.9,Morning (until noon),"Marley Neamand , Sara Roberts, Mia Mangialardi",3,3,0,3,0,0,0,0,3,,
2087,w6ja9f0s0f,FOR,Saturday,midday,forward,Sunday,1,2,10436.5,Midday (noon - 6 pm),"Marley Neamand , Sara Roberts, Mia Mangialardi",3,0,0,3,0,0,0,0,0,,
2087,w6ja9f0s0f,FOR,Saturday,evening,forward,Sunday,1,2,49953.9,Evening (after 6 pm),"Marley Neamand , Sara Roberts, Mia Mangialardi, Emilia Ruszel , Jenae",5,2,2,5,0,0,0,2,2,,
2087,w6ja9f0s0f,FOR,Sunday,morning,forward,Sunday,0,3,23791.6,Morning (until noon),"Marley Neamand , Sara Roberts, Mia Mangialardi",3,3,0,3,0,0,0,0,3,,
2087,w6ja9f0s0f,FOR,Sunday,midday,forward,Sunday,0,3,8376.6,Midday (noon - 6 pm),"Marley Neamand , Sara Roberts, Mia Mangialardi",3,0,0,3,0,0,0,0,0,,
2087,w6ja9f0s0f,FOR,Sunday,evening,forward,Sunday,0,3,10174.7,Evening (after 6 pm),"Marley Neamand , Sara Roberts, Mia Mangialardi",3,0,0,3,0,0,0,0,0,,
2088,wbwpchobe0,BAR,Saturday,evening,backward,Saturday,0,0,98360.4,Evening (after 6 pm),"8 friends who i don't want to name, my roommate shao min",13,13,13,13,0,0,0,13,13,,
2088,wbwpchobe0,BAR,Saturday,midday,backward,Saturday,0,0,32959.3,Midday (noon - 6 pm),no one,4,3,3,3,0,0,0,3,3,,
2088,wbwpchobe0,BAR,Saturday,morning,backward,Saturday,0,0,5088,Morning (until noon),no one,0,0,0,0,0,0,0,0,0,,
2088,wbwpchobe0,BAR,Friday,evening,backward,Saturday,1,1,72421.4,Evening (after 6 pm),"8 friends, satvik, rishi, went to a bar and met 3 people with whom i was in contact for. more than 30 seconds, my parents",15,15,9,12,3,3,3,6,12,,
2088,wbwpchobe0,BAR,Friday,midday,backward,Saturday,1,1,23386.1,Midday (noon - 6 pm),my parents,2,0,0,2,0,0,0,0,0,,
2088,wbwpchobe0,BAR,Friday,morning,backward,Saturday,1,1,4327.8,Morning (until noon),no one,0,0,0,0,0,0,0,0,0,,
2088,wbwpchobe0,BAR,Thursday,evening,backward,Saturday,2,2,34949.4,Evening (after 6 pm),"sonakshi, tanisha, 8 friends of mine",10,10,8,10,0,0,0,8,10,,
2088,wbwpchobe0,BAR,Thursday,midday,backward,Saturday,2,2,8106.4,Midday (noon - 6 pm),the clerk at terrabyte,1,1,1,0,1,1,1,0,0,,
2088,wbwpchobe0,BAR,Thursday,morning,backward,Saturday,2,2,4029.4,Morning (until noon),no one,0,0,0,0,0,0,0,0,0,,
2088,wbwpchobe0,BAR,Wednesday,evening,backward,Saturday,3,3,16331.6,Evening (after 6 pm),no one,0,0,0,0,0,0,0,0,0,,
2088,wbwpchobe0,BAR,Wednesday,midday,backward,Saturday,3,3,4079.1,Midday (noon - 6 pm),no one,0,0,0,0,0,0,0,0,0,,
2088,wbwpchobe0,BAR,Wednesday,morning,backward,Saturday,3,3,2585.2,Morning (until noon),no one,0,0,0,0,0,0,0,0,0,,
2089,xynownuq9m,BAR,Sunday,evening,backward,Sunday,0,0,63899,Evening (after 6 pm),"My roommate, my friends Andrew, Gio, and Chris. People at the gym too",8,8,8,6,2,2,2,6,6,y,
2089,xynownuq9m,BAR,Sunday,midday,backward,Sunday,0,0,36336.8,Midday (noon - 6 pm),my roommate,1,1,1,1,0,0,0,1,1,,
2089,xynownuq9m,BAR,Sunday,morning,backward,Sunday,0,0,11667.2,Morning (until noon),no one because I was asleep,0,0,0,0,0,0,0,0,0,,
2089,xynownuq9m,BAR,Saturday,evening,backward,Sunday,1,1,36694.8,Evening (after 6 pm),"My mom, dad, and brother",3,3,3,3,0,0,0,3,3,,
2089,xynownuq9m,BAR,Saturday,midday,backward,Sunday,1,1,10246.2,Midday (noon - 6 pm),"My mom, dad, and brother",3,0,0,3,0,0,0,0,0,,
2089,xynownuq9m,BAR,Saturday,morning,backward,Sunday,1,1,13388.1,Morning (until noon),"My mom, dad, and brother",3,0,0,3,0,0,0,0,0,,
2089,xynownuq9m,BAR,Friday,evening,backward,Sunday,2,2,27731,Evening (after 6 pm),"My friend's Andrew, Sarah, and Ben",3,3,2,3,0,0,0,2,3,,
2089,xynownuq9m,BAR,Friday,midday,backward,Sunday,2,2,17623.4,Midday (noon - 6 pm),"My brother, mom, and dad ",3,0,0,3,0,0,0,0,0,,
2089,xynownuq9m,BAR,Friday,morning,backward,Sunday,2,2,5975,Morning (until noon),my brother ,1,0,0,1,0,0,0,0,0,,
2089,xynownuq9m,BAR,Thursday,evening,backward,Sunday,3,3,14880.6,Evening (after 6 pm),"My brother Daniel, my mom, and my dad",3,3,0,3,0,0,0,0,3,,
2089,xynownuq9m,BAR,Thursday,midday,backward,Sunday,3,3,32033.4,Midday (noon - 6 pm),My coworkers,2,2,2,2,0,0,0,2,2,y,
2089,xynownuq9m,BAR,Thursday,morning,backward,Sunday,3,3,5679.4,Morning (until noon),my mom and dad,2,0,0,2,0,0,0,0,0,,
2090,yh6sjadt1j,BAR,Saturday,evening,backward,Saturday,0,0,8837,Evening (after 6 pm),Weronika,1,1,1,1,0,0,0,1,1,,
2090,yh6sjadt1j,BAR,Saturday,midday,backward,Saturday,0,0,40823.1,Midday (noon - 6 pm),"Terrabyte Worker/Female, , Terrabyte Worker/Male",2,2,2,0,2,2,2,0,0,,
2090,yh6sjadt1j,BAR,Saturday,morning,backward,Saturday,0,0,6518.5,Morning (until noon),Weronika,1,0,0,1,0,0,0,0,0,,
2090,yh6sjadt1j,BAR,Friday,evening,backward,Saturday,1,1,19153.2,Evening (after 6 pm),"Weronika, , Aya, , Nuha",3,3,2,3,0,0,0,2,3,,
2090,yh6sjadt1j,BAR,Friday,midday,backward,Saturday,1,1,19650.6,Midday (noon - 6 pm),Weronika,1,0,0,1,0,0,0,0,0,,
2090,yh6sjadt1j,BAR,Friday,morning,backward,Saturday,1,1,4526.7,Morning (until noon),Weronika,1,0,0,1,0,0,0,0,0,,
2090,yh6sjadt1j,BAR,Thursday,evening,backward,Saturday,2,2,30735.4,Evening (after 6 pm),"Weronika, Dining Hall Employees serving food",3,3,2,1,2,2,2,0,1,y,
2090,yh6sjadt1j,BAR,Thursday,midday,backward,Saturday,2,2,10082.6,Midday (noon - 6 pm),Weronika,1,0,0,1,0,0,0,0,0,,
2090,yh6sjadt1j,BAR,Thursday,morning,backward,Saturday,2,2,3476.1,Morning (until noon),Weronika,1,0,0,1,0,0,0,0,0,,
2090,yh6sjadt1j,BAR,Wednesday,evening,backward,Saturday,3,3,14877.7,Evening (after 6 pm),Weronika,1,1,0,1,0,0,0,0,1,,
2090,yh6sjadt1j,BAR,Wednesday,midday,backward,Saturday,3,3,4045,Midday (noon - 6 pm),Weronika,1,0,0,1,0,0,0,0,0,,
2090,yh6sjadt1j,BAR,Wednesday,morning,backward,Saturday,3,3,2954.2,Morning (until noon),Weronika,1,0,0,1,0,0,0,0,0,,
2091,yuexzdfdmk,FR,FR,FR,FR,Thursday,0,0,89697.5,FR,"Ria, Jill, Jake, TA, Lab partner, employee at store, Rachel, Ryley",8,,8,7,1,1,1,7,7,,
2092,4ggyyuc7z3,FOR,Saturday,morning,forward,Tuesday,3,0,22490,Morning (until noon),"MOM, Sister , Brother in Law",5,5,5,5,0,0,0,5,5,,
2092,4ggyyuc7z3,FOR,Saturday,midday,forward,Tuesday,3,0,17623,Midday (noon - 6 pm),"mom, sister, brother-in law",11,8,8,11,0,0,0,8,8,,
2092,4ggyyuc7z3,FOR,Saturday,evening,forward,Tuesday,3,0,56968.2,Evening (after 6 pm),"mom, sister, brotherin law",3,2,2,3,0,0,0,2,2,,
2092,4ggyyuc7z3,FOR,Sunday,morning,forward,Tuesday,2,1,14764.7,Morning (until noon),"mom , sister ,  priest , waiter ",4,4,2,3,1,1,1,1,3,,
2092,4ggyyuc7z3,FOR,Sunday,midday,forward,Tuesday,2,1,24485.8,Midday (noon - 6 pm),"mom , sister , brother in law, train conductor",7,3,2,7,1,0,0,2,3,,
2092,4ggyyuc7z3,FOR,Sunday,evening,forward,Tuesday,2,1,7884.2,Evening (after 6 pm),none,2,1,1,2,0,0,0,1,1,,
2092,4ggyyuc7z3,FOR,Monday,morning,forward,Tuesday,1,2,20573.3,Morning (until noon),"Melina , Ana",2,2,2,2,0,0,0,2,2,,
2092,4ggyyuc7z3,FOR,Monday,midday,forward,Tuesday,1,2,8338.3,Midday (noon - 6 pm),TEacher,1,1,1,1,0,0,0,1,1,,
2092,4ggyyuc7z3,FOR,Monday,evening,forward,Tuesday,1,2,6564.3,Evening (after 6 pm),none,0,0,0,0,0,0,0,0,0,,
2092,4ggyyuc7z3,FOR,Tuesday,morning,forward,Tuesday,0,3,35225.5,Morning (until noon),"Teacher , Friend , Chidlren",4,4,2,2,2,2,2,0,2,y,
2092,4ggyyuc7z3,FOR,Tuesday,midday,forward,Tuesday,0,3,22903.2,Midday (noon - 6 pm),"Doctor , teacher, dani, jailyn",4,3,0,4,0,0,0,0,3,,
2092,4ggyyuc7z3,FOR,Tuesday,evening,forward,Tuesday,0,3,3834.3,Evening (after 6 pm),none,0,0,0,0,0,0,0,0,0,,
2093,8q93f7y4mn,BAR,Friday,evening,backward,Friday,0,0,6563.4,Evening (after 6 pm),none,0,0,0,0,0,0,0,0,0,,
2093,8q93f7y4mn,BAR,Friday,midday,backward,Friday,0,0,19109.6,Midday (noon - 6 pm),"my spanish class, professor",5,5,5,5,0,0,0,5,5,y,
2093,8q93f7y4mn,BAR,Friday,morning,backward,Friday,0,0,8883.9,Morning (until noon),my roomate,1,1,1,1,0,0,0,1,1,,
2093,8q93f7y4mn,BAR,Thursday,evening,backward,Friday,1,1,14421.7,Evening (after 6 pm),my dance team,2,2,2,2,0,0,0,2,2,y,
2093,8q93f7y4mn,BAR,Thursday,midday,backward,Friday,1,1,13290.4,Midday (noon - 6 pm),"my psychology class, professor",3,3,2,3,0,0,0,2,3,y,
2093,8q93f7y4mn,BAR,Thursday,morning,backward,Friday,1,1,8203.9,Morning (until noon),my roomate,1,0,0,1,0,0,0,0,0,,
2093,8q93f7y4mn,BAR,Wednesday,evening,backward,Friday,2,2,9013.5,Evening (after 6 pm),my dance team,2,2,0,2,0,0,0,0,2,y,
2093,8q93f7y4mn,BAR,Wednesday,midday,backward,Friday,2,2,13874.9,Midday (noon - 6 pm),"my spanish class, professor",3,3,1,3,0,0,0,1,3,y,
2093,8q93f7y4mn,BAR,Wednesday,morning,backward,Friday,2,2,5586.1,Morning (until noon),my roomate,1,0,0,1,0,0,0,0,0,,
2093,8q93f7y4mn,BAR,Tuesday,evening,backward,Friday,3,3,20824.1,Evening (after 6 pm),my dance team and my sorority friends,4,4,1,4,0,0,0,1,4,y,
2093,8q93f7y4mn,BAR,Tuesday,midday,backward,Friday,3,3,11298.8,Midday (noon - 6 pm),"my psychology class, professor",3,2,0,3,0,0,0,0,2,y,
2093,8q93f7y4mn,BAR,Tuesday,morning,backward,Friday,3,3,4943.8,Morning (until noon),my roomate,1,0,0,1,0,0,0,0,0,,
2094,9cf1hpxu0g,FR,FR,FR,FR,Sunday,0,0,131319,FR,"Emma, Payton, cashier at ISR, cashier at Terabyte, lady in the elevator, lady at the front desk of ISR",6,,6,2,4,4,4,2,2,,
2095,kjgk88stpk,FR,FR,FR,FR,Wednesday,0,0,143205.4,FR,"emily , lena , yoon , chris , mcb professor , alan , dorm people , anushree , kennedy , mcb discussion peers , mcb discussion ta , lucy",10,,10,6,4,4,4,6,6,y,
2096,sk6zhjvpfs,FOR,Tuesday,morning,forward,Friday,3,0,44141.4,Morning (until noon),Gabby,1,1,1,1,0,0,0,1,1,,
2096,sk6zhjvpfs,FOR,Tuesday,midday,forward,Friday,3,0,30587.1,Midday (noon - 6 pm),"Professor, 25 students in class",26,26,26,26,0,0,0,26,26,,
2096,sk6zhjvpfs,FOR,Tuesday,evening,forward,Friday,3,0,81483.4,Evening (after 6 pm),"Caroline, Jacqui, Dylan, Tejaswi, Caelee, Ellie, Ji, Peter, Andy, Sumin, Gina, Victoria, Eve, Eliana, Vivian, Meghan, Sabrina, Bella, Adrian, Kayla",20,20,20,20,0,0,0,20,20,,
2096,sk6zhjvpfs,FOR,Wednesday,morning,forward,Friday,2,1,63345,Morning (until noon),XX,0,0,0,0,0,0,0,0,0,,
2096,sk6zhjvpfs,FOR,Wednesday,midday,forward,Friday,2,1,35014.4,Midday (noon - 6 pm),"Dylan, Receptionist at urgent care, Doctor at urgent care, X-ray guy at urgent care",14,14,13,2,12,12,12,1,2,,
2096,sk6zhjvpfs,FOR,Wednesday,evening,forward,Friday,2,1,7474.3,Evening (after 6 pm),"Eve, Jacqui",2,2,0,2,0,0,0,0,2,,
2096,sk6zhjvpfs,FOR,Thursday,morning,forward,Friday,1,2,13928.4,Morning (until noon),XX,0,0,0,0,0,0,0,0,0,,
2096,sk6zhjvpfs,FOR,Thursday,midday,forward,Friday,1,2,39504.4,Midday (noon - 6 pm),"Vivian, Caelee, Ava, Dylan, Devin, Sunny, Josh",7,7,4,7,0,0,0,4,7,,
2096,sk6zhjvpfs,FOR,Thursday,evening,forward,Friday,1,2,14993.2,Evening (after 6 pm),"Dylan, Devin, Sunny, Gabby",4,2,2,4,0,0,0,2,2,,
2096,sk6zhjvpfs,FOR,Friday,morning,forward,Friday,0,3,6410.3,Morning (until noon),XX,0,0,0,0,0,0,0,0,0,,
2096,sk6zhjvpfs,FOR,Friday,midday,forward,Friday,0,3,7959.7,Midday (noon - 6 pm),XX,1,1,1,0,0,0,0,1,1,,
2096,sk6zhjvpfs,FOR,Friday,evening,forward,Friday,0,3,6039,Evening (after 6 pm),XX,0,0,0,0,0,0,0,0,0,,
2097,u9o403tsqu,BAR,Tuesday,evening,backward,Tuesday,0,0,15631.4,Evening (after 6 pm),Danielle Sydney ,5,5,5,5,0,0,0,5,5,,
2097,u9o403tsqu,BAR,Tuesday,midday,backward,Tuesday,0,0,8077.5,Midday (noon - 6 pm),XX,3,3,3,3,0,0,0,3,3,,
2097,u9o403tsqu,BAR,Tuesday,morning,backward,Tuesday,0,0,3442.6,Morning (until noon),XX,0,0,0,0,0,0,0,0,0,,
2097,u9o403tsqu,BAR,Monday,evening,backward,Tuesday,1,1,27473.6,Evening (after 6 pm),Danielle Leilani Katie Anna Jason,5,5,4,5,0,0,0,4,5,,
